image,Pepperoni,Bacon,Mushrooms,Onions,Peppers,Black olives,Tomatoes,Spinach,Fresh basil,Arugula,Broccoli,Corn,Pineapple
00742.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00743.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00744.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00745.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00747.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00750.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00752.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00753.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
00755.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00757.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00759.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00761.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00762.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
00763.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00764.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00766.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00767.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00768.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00769.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
00770.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00772.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00773.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00774.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00775.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00779.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00780.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00781.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
00784.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00785.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00786.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
00787.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00791.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00793.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00795.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00796.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00798.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00799.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00803.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00804.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00805.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
00806.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
00807.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00808.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00809.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00810.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00811.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
00812.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00814.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00815.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00817.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00818.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00819.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
00822.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00824.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00825.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00827.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00828.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00829.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00831.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00833.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00834.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00836.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00838.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00839.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00847.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0
00848.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00850.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00851.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00852.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00853.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00855.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00856.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00858.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00862.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0
00864.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00865.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00866.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00867.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00868.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00870.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00871.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00872.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00874.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00875.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00878.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00879.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00881.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00882.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00883.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00884.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00887.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00889.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00891.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00892.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00893.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00894.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0
00895.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00896.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00899.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00902.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00903.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00904.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00906.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00912.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00913.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00916.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00918.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00922.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00924.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00925.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00926.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00927.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00928.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00929.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00931.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00933.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00937.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00939.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
00941.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00942.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00944.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00947.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00949.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00950.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00952.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00953.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00955.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00956.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00957.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00958.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
00964.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00965.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00966.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00967.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00971.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00972.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00973.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00974.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00975.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00976.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00980.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00982.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00985.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00987.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00988.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00989.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00993.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00994.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
00995.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
00998.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
00999.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01000.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01001.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01003.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01005.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
01006.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
01007.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01010.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01012.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01014.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01016.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01017.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01018.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01019.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01020.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01021.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01022.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01025.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01026.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01027.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01028.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
01030.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01031.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01033.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01036.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01037.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01038.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01040.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01041.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01044.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01045.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0
01046.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01047.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01048.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01049.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01050.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01054.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01055.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01056.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01057.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01058.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01059.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01061.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01063.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01064.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01065.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01067.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01068.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01070.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01071.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01074.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01075.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01076.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01077.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01079.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01081.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01083.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01087.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01088.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01089.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01090.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01091.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0
01093.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01094.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01095.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
01096.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
01098.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01101.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0
01102.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01104.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01105.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
01107.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01109.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01112.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01116.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01118.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01120.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01123.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01124.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01125.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01127.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0
01128.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01129.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01132.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01138.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
01139.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01143.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
01144.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01145.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01147.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01148.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0
01150.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01151.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
01152.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01158.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01159.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01160.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01161.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01164.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01165.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01167.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01168.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01171.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01172.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01174.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01175.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01176.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01181.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01183.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01189.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01191.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01192.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01194.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01195.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01196.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01198.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01199.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01201.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01203.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01204.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01205.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01209.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0
01212.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01216.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01219.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01220.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01221.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01222.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01223.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01224.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
01225.jpg,1,0,0,0,0,0,1,0,0,0,0,0,0
01227.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01231.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01233.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01238.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01239.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01241.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01243.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01247.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01248.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01249.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01250.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01252.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01254.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01255.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01256.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01257.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01259.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01260.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01262.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01263.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01264.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01266.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01267.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01269.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01271.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01272.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01276.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01282.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01284.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01285.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01287.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01288.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01289.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01290.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01293.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01295.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01296.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01298.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01300.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01303.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01305.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01306.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01307.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01308.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01310.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01312.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01313.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01314.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
01315.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
01317.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01318.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01319.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01320.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01321.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01322.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01323.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01324.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01325.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01327.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01329.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01337.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01338.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
01342.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01344.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
01345.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01350.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01351.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
01352.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01356.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01359.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01362.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01364.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0
01365.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01367.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01368.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01369.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01370.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01372.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01374.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01375.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01376.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01379.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01382.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01383.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01384.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01386.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01387.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01389.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01393.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01395.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01399.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01401.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01402.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01403.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01404.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01405.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01407.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01408.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01409.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01410.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01414.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01416.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
01417.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01418.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0
01420.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01422.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01423.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01424.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01426.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01428.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01431.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01432.jpg,1,0,0,0,0,0,0,0,1,0,0,0,0
01433.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01436.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01437.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01439.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
01440.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01442.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01443.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01444.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01446.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01449.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01451.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01452.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01453.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01454.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
01456.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01458.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01463.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01465.jpg,1,0,0,0,0,0,0,0,0,0,0,0,0
01467.jpg,0,0,0,0,0,0,1,0,1,0,0,0,0
01469.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01471.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01473.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01475.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01479.jpg,0,0,0,0,0,0,0,0,1,0,0,0,0
01483.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01485.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01486.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0
01489.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
